loan_id,user_id,loan_amount,origination_date,term_months
9437,8069,15000,2024-03-12,24
9438,2603,25000,2024-05-19,36
9439,5168,15000,2024-08-01,12
9440,3482,10000,2024-01-06,12
9441,1478,15000,2024-04-28,12
9442,6286,15000,2024-03-09,12
9443,2498,10000,2024-03-17,24
9444,5851,15000,2024-10-02,12
9445,1481,10000,2024-12-16,24
9446,1788,15000,2024-04-01,12
9447,1813,25000,2024-06-01,12
9448,2924,25000,2024-01-18,24
9449,2562,25000,2024-11-18,36
9450,2947,25000,2024-02-04,24
9451,916,10000,2024-04-11,36
9452,9085,15000,2024-09-27,24
9453,6372,10000,2024-11-02,36
9454,7314,5000,2024-10-03,36
9455,2816,15000,2024-09-15,24
9456,5286,10000,2024-02-04,36
9457,4594,15000,2024-01-08,24
9458,977,15000,2024-09-15,36
9459,750,5000,2024-11-05,12
9460,3556,25000,2024-07-18,12
9461,7581,15000,2024-05-19,12
9462,4800,15000,2024-01-19,24
9463,7456,5000,2024-03-25,36
9464,3016,10000,2024-01-22,12
9465,8461,25000,2024-08-22,24
9466,3029,10000,2024-10-12,24
9467,6449,10000,2024-12-03,36
9468,9204,10000,2024-05-08,24
9469,5240,25000,2024-02-21,24
9470,1249,10000,2024-01-29,36
9471,8955,10000,2024-11-13,12
9472,8915,25000,2024-01-29,36
9473,1406,25000,2024-05-12,12
9474,6155,5000,2024-07-29,12
9475,439,10000,2024-01-22,12
9476,315,5000,2024-06-25,12
9477,2113,15000,2024-04-28,24
9478,4997,5000,2024-05-15,12
9479,592,5000,2024-03-22,24
9480,5534,5000,2024-12-29,36
9481,3671,5000,2024-03-08,12
9482,8049,10000,2024-02-09,12
9483,1910,15000,2024-03-31,12
9484,8028,15000,2024-05-31,12
9485,4464,25000,2024-08-09,12
9486,6775,15000,2024-03-16,36
9487,2424,5000,2024-08-22,12
9488,3271,25000,2024-05-20,36
9489,9446,5000,2024-03-30,36
9490,1454,10000,2024-03-05,36
9491,196,10000,2024-06-03,24
9492,5587,15000,2024-08-02,24
9493,8982,5000,2024-12-27,12
9494,3554,5000,2024-12-23,36
9495,9005,5000,2024-05-18,36
9496,4931,25000,2024-08-18,12
9497,2581,25000,2024-02-11,12
9498,9724,25000,2024-08-23,36
9499,8166,15000,2024-03-26,24
9500,405,15000,2024-12-13,36
9501,8145,5000,2024-06-14,12
9502,2845,5000,2024-07-16,36
9503,2337,15000,2024-12-10,12
9504,7847,25000,2024-03-02,24
9505,90,25000,2024-02-03,36
9506,9598,25000,2024-10-08,12
9507,5063,25000,2024-08-18,36
9508,6729,25000,2024-11-05,24
9509,9810,15000,2024-06-15,36
9510,3595,10000,2024-07-31,12
9511,9718,10000,2024-10-03,12
9512,9888,10000,2024-02-23,36
9513,4042,5000,2024-07-02,36
9514,8945,5000,2024-08-08,12
9515,716,25000,2024-04-07,12
9516,2442,5000,2024-03-03,36
9517,8140,15000,2024-02-11,24
9518,3430,10000,2024-09-05,12
9519,5269,15000,2024-04-19,24
9520,8667,15000,2024-06-02,24
9521,2822,15000,2024-07-15,24
9522,8061,25000,2024-05-27,12
9523,9844,25000,2024-07-28,24
9524,6152,25000,2024-08-30,36
9525,7397,5000,2024-04-16,36
9526,2902,25000,2024-01-05,36
9527,3101,5000,2024-05-23,12
9528,3593,15000,2024-05-16,24
9529,8375,10000,2024-10-07,36
9530,6666,25000,2024-06-14,24
9531,6833,5000,2024-05-15,12
9532,9815,5000,2024-05-07,36
9533,84,25000,2024-03-05,12
9534,86,25000,2024-10-15,24
9535,7465,15000,2024-05-07,24
9536,9935,5000,2024-07-15,12
9537,1311,10000,2024-03-22,24
9538,9133,15000,2024-10-18,24
9539,1037,5000,2024-03-24,24
9540,1401,15000,2024-05-31,24
9541,3481,15000,2024-07-07,12
9542,4821,25000,2024-07-29,12
9543,5750,10000,2024-01-28,24
9544,4714,10000,2024-02-29,24
9545,6159,5000,2024-04-03,12
9546,725,15000,2024-11-30,36
9547,188,25000,2024-04-23,36
9548,6378,5000,2024-11-24,24
9549,4831,5000,2024-05-03,24
9550,6602,5000,2024-02-08,36
9551,2773,10000,2024-09-13,36
9552,4613,15000,2024-01-13,12
9553,2581,15000,2024-08-15,24
9554,3701,25000,2024-07-12,12
9555,2940,10000,2024-02-11,24
9556,1139,10000,2024-07-03,24
9557,7212,5000,2024-02-04,12
9558,8396,25000,2024-02-06,24
9559,7641,5000,2024-03-15,36
9560,3381,25000,2024-09-06,36
9561,1346,25000,2024-05-06,12
9562,8553,10000,2024-01-20,36
9563,1144,10000,2024-08-03,24
9564,214,15000,2024-09-03,12
9565,1849,15000,2024-07-26,36
9566,642,15000,2024-05-30,12
9567,606,10000,2024-11-08,12
9568,366,5000,2024-06-14,24
9569,1229,25000,2024-10-29,24
9570,899,25000,2024-04-17,12
9571,2751,15000,2024-12-14,36
9572,5381,25000,2024-05-07,36
9573,90,25000,2024-06-06,12
9574,989,10000,2024-12-14,12
9575,7058,10000,2024-08-23,36
9576,2441,25000,2024-05-01,24
9577,5564,5000,2024-10-25,12
9578,293,15000,2024-08-20,24
9579,9682,25000,2024-03-22,24
9580,4727,25000,2024-03-04,24
9581,4266,15000,2024-01-06,12
9582,5430,10000,2024-12-17,36
9583,9642,15000,2024-10-13,24
9584,4986,5000,2024-07-22,24
9585,9283,25000,2024-03-27,36
9586,6200,25000,2024-06-05,36
9587,2616,25000,2024-04-06,24
9588,8343,15000,2024-12-24,24
9589,5435,5000,2024-08-07,12
9590,984,25000,2024-07-28,12
9591,1820,10000,2024-04-17,36
9592,977,5000,2024-08-01,24
9593,6150,5000,2024-05-27,36
9594,8381,5000,2024-07-26,36
9595,6461,5000,2024-02-27,12
9596,2779,10000,2024-08-31,36
9597,2572,5000,2024-02-26,12
9598,9379,10000,2024-03-11,12
9599,3902,15000,2024-09-16,36
9600,3440,15000,2024-02-11,12
9601,7234,15000,2024-12-23,24
9602,9540,15000,2024-02-03,24
9603,5485,10000,2024-09-30,12
9604,7538,25000,2024-12-18,24
9605,3408,10000,2024-07-11,36
9606,8859,15000,2024-05-21,12
9607,773,25000,2024-09-23,24
9608,9357,25000,2024-04-30,12
9609,4954,25000,2024-09-10,36
9610,4595,25000,2024-09-09,12
9611,8841,5000,2024-09-20,24
9612,4947,15000,2024-11-11,36
9613,9252,15000,2024-10-24,36
9614,988,15000,2024-05-23,36
9615,2191,10000,2024-09-07,36
9616,4624,15000,2024-06-15,36
9617,1786,15000,2024-04-10,36
9618,9720,15000,2024-12-16,36
9619,6150,10000,2024-02-11,24
9620,6817,15000,2024-04-05,12
9621,1902,15000,2024-10-12,12
9622,2404,5000,2024-06-26,12
9623,2986,15000,2024-08-29,36
9624,1851,25000,2024-08-14,12
9625,9200,10000,2024-10-27,12
9626,5156,25000,2024-10-13,12
9627,8738,5000,2024-02-15,36
9628,6018,15000,2024-02-15,36
9629,8717,10000,2024-08-12,12
9630,9930,5000,2024-01-05,24
9631,1081,10000,2024-09-22,24
9632,2022,25000,2024-04-19,12
9633,7175,5000,2024-08-30,12
9634,5563,10000,2024-05-30,24
9635,9531,25000,2024-01-07,12
9636,9523,5000,2024-11-09,12
9637,771,15000,2024-10-29,36
9638,8181,15000,2024-12-13,36
9639,5787,25000,2024-10-03,24
9640,9934,15000,2024-06-07,12
9641,7360,15000,2024-06-03,36
9642,6946,5000,2024-03-12,12
9643,7447,5000,2024-05-16,36
9644,9551,5000,2024-05-18,24
9645,6781,5000,2024-05-29,12
9646,1597,5000,2024-12-25,24
9647,8748,5000,2024-12-11,36
9648,5447,15000,2024-02-19,36
9649,4355,5000,2024-04-10,36
9650,835,10000,2024-06-16,36
9651,9840,10000,2024-03-06,12
9652,9059,25000,2024-08-29,36
9653,904,10000,2024-05-26,12
9654,143,5000,2024-08-29,24
9655,6021,15000,2024-04-25,36
9656,7887,10000,2024-09-28,12
9657,3724,5000,2024-05-11,12
9658,2787,5000,2024-10-31,12
9659,3391,15000,2024-02-07,36
9660,6946,5000,2024-05-14,12
9661,2760,5000,2024-07-01,24
9662,7820,10000,2024-01-14,24
9663,9914,10000,2024-07-22,24
9664,3154,25000,2024-03-25,24
9665,2832,25000,2024-08-31,24
9666,6513,10000,2024-10-16,12
9667,9897,10000,2024-05-28,36
9668,8650,25000,2024-05-06,24
9669,9469,25000,2024-11-14,36
9670,7532,10000,2024-10-24,36
9671,5313,5000,2024-03-11,12
9672,7446,5000,2024-03-25,36
9673,7203,15000,2024-05-17,24
9674,1609,10000,2024-10-03,36
9675,3895,10000,2024-04-22,12
9676,6789,10000,2024-03-03,36
9677,1097,10000,2024-03-29,36
9678,627,10000,2024-03-17,36
9679,1291,25000,2024-04-28,24
9680,4718,25000,2024-11-01,24
9681,3412,5000,2024-10-09,36
9682,2145,5000,2024-08-16,36
9683,900,10000,2024-05-15,12
9684,698,25000,2024-05-02,36
9685,6081,5000,2024-07-17,12
9686,4056,10000,2024-01-30,12
9687,7232,15000,2024-01-18,36
9688,3441,10000,2024-01-23,24
9689,3417,15000,2024-02-07,12
9690,2490,15000,2024-08-24,24
9691,6595,10000,2024-09-04,24
9692,6378,10000,2024-12-26,24
9693,6120,10000,2024-01-30,12
9694,793,10000,2024-04-28,12
9695,7749,5000,2024-10-12,36
9696,923,5000,2024-03-14,12
9697,1482,15000,2024-03-11,36
9698,6988,10000,2024-09-29,12
9699,7506,5000,2024-11-20,24
9700,8934,5000,2024-12-27,12
9701,2034,25000,2024-07-31,24
9702,1446,25000,2024-11-30,12
9703,8567,5000,2024-05-20,24
9704,2910,15000,2024-08-25,36
9705,5769,5000,2024-01-07,24
9706,8816,10000,2024-08-03,24
9707,6443,5000,2024-03-08,12
9708,9241,25000,2024-11-11,36
9709,606,25000,2024-04-14,12
9710,2114,10000,2024-02-04,24
9711,2577,5000,2024-01-29,24
9712,5741,10000,2024-12-21,24
9713,5511,15000,2024-04-28,24
9714,278,25000,2024-02-03,12
9715,2058,5000,2024-09-16,12
9716,1165,5000,2024-11-17,12
9717,3172,15000,2024-12-15,36
9718,5307,15000,2024-11-08,24
9719,6537,25000,2024-12-14,36
9720,261,15000,2024-05-11,24
9721,5186,25000,2024-12-06,12
9722,3566,25000,2024-07-19,24
9723,3819,10000,2024-04-22,24
9724,4563,10000,2024-04-06,36
9725,6208,25000,2024-11-06,12
9726,2795,5000,2024-01-06,24
9727,9396,10000,2024-01-29,12
9728,6989,5000,2024-12-01,36
9729,2013,15000,2024-12-21,24
9730,6243,5000,2024-06-13,24
9731,8496,15000,2024-02-06,24
9732,1097,25000,2024-03-03,24
9733,1167,25000,2024-08-26,12
9734,4310,25000,2024-09-06,36
9735,7885,15000,2024-07-03,36
9736,2353,5000,2024-09-03,24
9737,5534,10000,2024-02-09,36
9738,8085,10000,2024-03-04,36
9739,5849,5000,2024-08-10,12
9740,8537,10000,2024-05-01,12
9741,744,15000,2024-05-10,12
9742,9814,15000,2024-10-25,12
9743,2542,10000,2024-05-04,24
9744,5801,10000,2024-01-25,12
9745,1149,15000,2024-11-06,24
9746,8849,5000,2024-12-27,36
9747,4713,10000,2024-02-05,36
9748,776,10000,2024-04-17,12
9749,9862,25000,2024-07-04,24
9750,6208,25000,2024-04-12,24
9751,9852,5000,2024-01-19,24
9752,7179,15000,2024-07-05,36
9753,8799,5000,2024-08-21,12
9754,430,5000,2024-04-03,36
9755,9197,5000,2024-08-18,24
9756,1613,10000,2024-12-20,36
9757,9813,15000,2024-05-07,12
9758,4312,15000,2024-11-10,12
9759,4466,10000,2024-10-30,12
9760,9164,5000,2024-09-15,24
9761,2289,25000,2024-12-13,36
9762,9751,10000,2024-08-29,24
9763,2369,5000,2024-04-24,12
9764,2093,5000,2024-05-31,24
9765,7754,5000,2024-04-25,12
9766,8112,5000,2024-09-18,36
9767,284,25000,2024-09-05,12
9768,8864,25000,2024-07-08,36
9769,2135,10000,2024-08-08,36
9770,7175,5000,2024-09-12,12
9771,1483,10000,2024-10-18,36
9772,6327,5000,2024-10-11,36
9773,2347,25000,2024-05-20,12
9774,6542,10000,2024-05-22,12
9775,14,15000,2024-10-15,12
9776,6244,10000,2024-09-07,24
9777,756,15000,2024-12-10,12
9778,8361,10000,2024-05-23,12
9779,2280,25000,2024-03-25,36
9780,1135,15000,2024-06-28,36
9781,2662,25000,2024-04-10,36
9782,4825,10000,2024-08-24,24
9783,240,25000,2024-12-02,24
9784,2288,5000,2024-07-23,12
9785,4366,15000,2024-10-16,36
9786,2588,5000,2024-05-06,36
9787,1310,15000,2024-12-26,36
9788,6479,25000,2024-10-04,24
9789,443,25000,2024-11-02,12
9790,8917,5000,2024-09-16,24
9791,908,5000,2024-09-09,36
9792,1527,10000,2024-06-25,24
9793,9336,5000,2024-08-26,12
9794,8267,15000,2024-06-15,12
9795,2471,15000,2024-08-02,36
9796,70,15000,2024-07-23,24
9797,4841,10000,2024-07-18,36
9798,6415,10000,2024-01-01,36
9799,8324,15000,2024-06-17,12
9800,9314,5000,2024-09-29,36
9801,7596,25000,2024-09-20,36
9802,9383,10000,2024-03-07,12
9803,1129,5000,2024-12-14,24
9804,598,10000,2024-04-27,24
9805,9765,10000,2024-03-26,24
9806,5562,25000,2024-08-22,12
9807,8864,10000,2024-11-17,36
9808,4731,10000,2024-09-14,24
9809,5020,25000,2024-01-17,12
9810,6106,15000,2024-03-13,24
9811,3716,10000,2024-06-09,24
9812,3338,10000,2024-08-08,24
9813,2900,15000,2024-06-30,36
9814,6564,15000,2024-12-29,12
9815,2309,15000,2024-09-05,24
9816,2464,15000,2024-04-16,24
9817,5475,5000,2024-04-10,12
9818,3991,15000,2024-10-27,12
9819,2749,15000,2024-09-13,12
9820,5505,15000,2024-12-01,12
9821,7074,5000,2024-11-02,12
9822,9904,25000,2024-10-04,36
9823,8364,15000,2024-06-10,12
9824,5944,5000,2024-11-28,24
9825,3402,10000,2024-02-18,36
9826,4102,25000,2024-10-31,24
9827,7756,5000,2024-06-18,36
9828,1228,15000,2024-04-01,12
9829,2417,25000,2024-09-25,36
9830,722,5000,2024-08-17,24
9831,931,5000,2024-12-15,36
9832,9271,5000,2024-09-06,36
9833,5289,5000,2024-08-15,12
9834,2476,5000,2024-07-14,24
9835,9728,5000,2024-05-21,36
9836,8605,5000,2024-07-02,24
9837,839,5000,2024-08-02,36
9838,3688,10000,2024-03-09,24
9839,1027,10000,2024-02-15,24
9840,2836,15000,2024-01-15,24
9841,6473,15000,2024-12-08,12
9842,6377,15000,2024-05-15,12
9843,5796,15000,2024-05-01,24
9844,8252,15000,2024-07-02,24
9845,590,15000,2024-09-23,12
9846,3169,10000,2024-07-17,36
9847,2035,10000,2024-06-21,24
9848,5186,10000,2024-04-19,24
9849,5151,5000,2024-04-14,12
9850,5078,5000,2024-10-13,36
9851,777,15000,2024-06-23,24
9852,8340,25000,2024-12-25,24
9853,8239,10000,2024-11-17,24
9854,9460,25000,2024-12-29,24
9855,1502,15000,2024-03-01,12
9856,9811,10000,2024-09-20,36
9857,6500,25000,2024-11-16,36
9858,1665,10000,2024-09-29,24
9859,6597,25000,2024-06-06,36
9860,6666,15000,2024-08-10,36
9861,6321,15000,2024-04-24,36
9862,2023,5000,2024-09-10,24
9863,8402,25000,2024-11-03,36
9864,7210,10000,2024-03-03,36
9865,7292,25000,2024-03-01,24
9866,9380,5000,2024-09-12,12
9867,8031,5000,2024-03-17,12
9868,3054,5000,2024-03-30,12
9869,35,5000,2024-10-14,12
9870,2044,10000,2024-12-30,36
9871,9469,10000,2024-10-17,24
9872,4855,5000,2024-09-28,12
9873,2955,10000,2024-05-16,24
9874,8456,5000,2024-10-01,12
9875,9321,15000,2024-02-09,36
9876,3292,5000,2024-06-22,24
9877,8599,15000,2024-04-18,12
9878,9422,5000,2024-05-10,36
9879,6780,5000,2024-06-02,36
9880,2112,10000,2024-12-22,36
9881,3017,15000,2024-03-12,12
9882,6958,10000,2024-11-21,24
9883,9064,5000,2024-01-05,12
9884,4134,15000,2024-07-31,36
9885,4856,5000,2024-10-09,36
9886,4761,15000,2024-06-20,12
9887,4866,25000,2024-10-20,24
9888,473,15000,2024-08-01,12
9889,7704,25000,2024-03-29,24
9890,4675,5000,2024-03-11,24
9891,3833,5000,2024-11-29,12
9892,4331,10000,2024-06-17,24
9893,2142,25000,2024-11-09,24
9894,2909,10000,2024-07-16,36
9895,6333,25000,2024-04-05,36
9896,4112,5000,2024-11-14,36
9897,1399,10000,2024-01-19,36
9898,8556,25000,2024-06-03,24
9899,8936,10000,2024-04-03,24
9900,3470,5000,2024-02-22,36
9901,2458,25000,2024-12-18,12
9902,6318,15000,2024-01-11,36
9903,3685,25000,2024-04-14,12
9904,2234,5000,2024-01-10,12
9905,470,25000,2024-08-08,36
9906,5500,10000,2024-12-07,12
9907,8504,5000,2024-01-20,12
9908,8030,5000,2024-05-26,36
9909,6673,15000,2024-12-09,24
9910,4324,15000,2024-09-11,12
9911,989,10000,2024-05-09,36
9912,1432,10000,2024-09-03,24
9913,6697,25000,2024-05-25,24
9914,214,10000,2024-03-22,24
9915,5026,10000,2024-01-02,24
9916,7484,10000,2024-10-29,24
9917,9505,25000,2024-09-04,12
9918,3221,5000,2024-02-16,24
9919,4628,5000,2024-03-19,12
9920,3441,25000,2024-05-03,36
9921,5733,10000,2024-12-10,36
9922,2405,15000,2024-03-22,36
9923,8892,25000,2024-10-03,24
9924,7598,15000,2024-02-01,36
9925,5153,10000,2024-10-01,12
9926,9759,5000,2024-05-25,12
9927,7958,15000,2024-10-06,24
9928,7018,15000,2024-04-15,24
9929,9502,15000,2024-06-06,36
9930,4613,15000,2024-04-02,24
9931,681,5000,2024-09-02,24
9932,9901,5000,2024-12-06,36
9933,4823,15000,2024-05-28,24
9934,3901,25000,2024-10-30,12
9935,4365,5000,2024-05-08,24
9936,1788,5000,2024-01-22,36
9937,718,10000,2024-02-25,12
9938,8913,10000,2024-02-07,36
9939,3858,25000,2024-01-19,36
9940,8063,25000,2024-07-12,24
9941,2188,10000,2024-04-02,36
9942,3753,10000,2024-08-02,12
9943,781,15000,2024-06-23,12
9944,630,10000,2024-11-09,12
9945,5730,25000,2024-09-12,12
9946,4531,25000,2024-09-10,24
9947,5665,10000,2024-02-14,36
9948,7622,25000,2024-08-02,24
9949,3922,5000,2024-08-07,12
9950,7235,25000,2024-01-28,24
9951,3313,15000,2024-11-11,36
9952,2431,5000,2024-09-17,36
9953,6578,5000,2024-07-26,24
9954,9822,5000,2024-10-07,36
9955,1474,10000,2024-05-08,12
9956,8672,15000,2024-06-16,24
9957,2070,10000,2024-08-18,36
9958,561,15000,2024-12-16,12
9959,2696,25000,2024-06-15,24
9960,7911,25000,2024-04-04,36
9961,7461,25000,2024-03-16,36
9962,2004,5000,2024-09-03,12
9963,3993,25000,2024-06-19,36
9964,1462,15000,2024-10-30,24
9965,895,5000,2024-08-07,12
9966,9199,10000,2024-10-20,24
9967,5279,5000,2024-12-11,12
9968,518,10000,2024-10-06,36
9969,6826,10000,2024-09-10,12
9970,8055,10000,2024-05-12,12
9971,5300,5000,2024-08-23,24
9972,7380,25000,2024-06-13,36
9973,1001,10000,2024-09-27,24
9974,3748,15000,2024-07-12,24
9975,8832,15000,2024-10-02,36
9976,730,15000,2024-06-06,12
9977,8625,15000,2024-02-13,24
9978,6788,10000,2024-07-05,12
9979,3938,15000,2024-05-11,36
9980,2811,5000,2024-06-07,12
9981,2938,15000,2024-09-03,36
9982,4197,15000,2024-10-23,36
9983,6464,25000,2024-03-16,12
9984,1122,5000,2024-01-08,36
9985,2327,5000,2024-03-18,24
9986,3417,25000,2024-04-16,24
9987,5981,15000,2024-02-09,12
9988,9807,10000,2024-04-14,24
9989,7523,5000,2024-06-01,36
9990,1063,10000,2024-11-13,24
9991,7471,10000,2024-02-27,24
9992,5468,15000,2024-11-22,12
9993,4551,10000,2024-03-27,36
9994,5444,10000,2024-06-22,24
9995,8711,10000,2024-12-24,36
9996,3425,25000,2024-06-02,12
9997,5935,25000,2024-10-24,24
9998,5423,15000,2024-01-07,36
9999,210,5000,2024-02-25,24
10000,9059,15000,2024-03-08,12
10001,3941,5000,2024-10-26,12
10002,7301,10000,2024-11-03,36
10003,176,5000,2024-05-25,24
10004,7255,5000,2024-10-04,24
10005,4857,5000,2024-09-16,36
10006,3530,5000,2024-06-05,12
10007,8409,25000,2024-08-03,12
10008,5526,10000,2024-06-16,24
10009,2911,5000,2024-11-11,36
10010,604,5000,2024-06-17,24
10011,9935,10000,2024-03-13,12
10012,820,5000,2024-09-27,12
10013,7598,15000,2024-03-17,12
10014,1062,5000,2024-02-26,24
10015,3013,15000,2024-12-15,36
10016,2956,15000,2024-04-08,24
10017,185,15000,2024-06-11,36
10018,3449,25000,2024-12-11,24
10019,6419,25000,2024-10-01,36
10020,8794,10000,2024-10-03,36
10021,1310,15000,2024-12-09,12
10022,1372,25000,2024-01-26,12
10023,1013,15000,2024-02-25,24
10024,7,25000,2024-01-31,36
10025,8380,10000,2024-01-30,12
10026,4046,10000,2024-01-24,24
10027,1624,25000,2024-04-05,12
10028,9332,25000,2024-06-06,36
10029,8255,15000,2024-04-30,12
10030,8633,10000,2024-06-02,24
10031,1368,5000,2024-12-23,24
10032,587,15000,2024-03-22,24
10033,379,25000,2024-12-26,24
10034,9448,15000,2024-11-05,12
10035,2488,5000,2024-11-27,24
10036,3947,10000,2024-10-03,24
10037,737,5000,2024-05-05,12
10038,3348,25000,2024-10-10,12
10039,9066,25000,2024-05-03,36
10040,3239,25000,2024-03-21,24
10041,8150,25000,2024-11-30,12
10042,8291,25000,2024-10-05,24
10043,8606,5000,2024-06-29,12
10044,314,10000,2024-11-04,12
10045,6273,10000,2024-06-10,24
10046,9978,15000,2024-11-19,36
10047,7620,15000,2024-12-26,24
10048,1433,15000,2024-01-12,36
10049,9787,25000,2024-05-09,36
10050,338,10000,2024-10-07,24
10051,4342,25000,2024-12-09,36
10052,7817,15000,2024-12-16,24
10053,558,25000,2024-05-04,12
10054,4300,5000,2024-06-20,36
10055,7049,15000,2024-05-13,24
10056,1217,10000,2024-12-16,36
10057,3431,10000,2024-02-08,24
10058,5674,15000,2024-06-26,24
10059,8928,10000,2024-10-06,36
10060,2266,10000,2024-01-05,12
10061,4669,15000,2024-02-23,12
10062,8374,15000,2024-11-05,36
10063,5691,25000,2024-09-22,24
10064,5070,25000,2024-03-22,12
10065,208,5000,2024-08-08,24
10066,1194,10000,2024-11-26,36
10067,4235,15000,2024-08-28,24
10068,1190,5000,2024-04-03,12
10069,4665,10000,2024-12-28,12
10070,1659,10000,2024-03-09,36
10071,7564,5000,2024-01-06,36
10072,426,10000,2024-07-24,36
10073,9622,15000,2024-01-16,24
10074,5030,5000,2024-02-29,12
10075,5065,5000,2024-05-21,36
10076,4858,25000,2024-10-15,12
10077,569,15000,2024-12-22,12
10078,231,25000,2024-07-24,12
10079,995,5000,2024-02-09,12
10080,9849,15000,2024-01-09,36
10081,4040,15000,2024-03-31,36
10082,5920,25000,2024-07-13,24
10083,8982,10000,2024-07-20,36
10084,2626,10000,2024-02-17,12
10085,9229,10000,2024-09-22,24
10086,4439,25000,2024-09-01,24
10087,1613,10000,2024-09-18,36
10088,8531,25000,2024-11-13,36
10089,7203,25000,2024-01-31,12
10090,6042,10000,2024-09-18,36
10091,586,25000,2024-12-16,24
10092,5606,25000,2024-02-03,12
10093,422,15000,2024-09-01,12
10094,9506,5000,2024-12-14,24
10095,1314,25000,2024-11-18,24
10096,3843,5000,2024-09-24,24
10097,7460,10000,2024-10-20,24
10098,7940,15000,2024-07-29,36
10099,6522,15000,2024-05-14,24
10100,1178,25000,2024-03-04,36
10101,9931,15000,2024-09-03,24
10102,1667,5000,2024-11-28,24
10103,4529,25000,2024-10-03,24
10104,6958,15000,2024-03-18,36
10105,8707,10000,2024-06-12,24
10106,3330,25000,2024-03-17,36
10107,5462,15000,2024-06-25,12
10108,4598,25000,2024-04-06,12
10109,9181,10000,2024-05-18,24
10110,9610,25000,2024-08-30,24
10111,4975,5000,2024-12-24,24
10112,5173,5000,2024-12-10,24
10113,6572,15000,2024-12-24,12
10114,2015,5000,2024-09-07,36
10115,6819,5000,2024-10-06,24
10116,8643,25000,2024-10-04,12
10117,8726,25000,2024-06-19,36
10118,6676,15000,2024-06-27,24
10119,4819,5000,2024-06-25,12
10120,1544,10000,2024-10-04,24
10121,9011,15000,2024-11-30,24
